Date,Budget,Expense,Income ($),Expense ($),Source Tab,Matched Keyword,Matched Vendor,Reimbursable Trip,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17
9/11/2025,Giving,COMPASSION INTERNATION COLORADO SPRI CO,$0.00,$50.00,1,compassion,,FALSE,,,,,,,,,,,,,,,,,
2/23/2025,Restaurant,Culvers Ankeny,$0.00,$37.26,2,culvers,,FALSE,,,,,,,,,,,,,,,,,FALSE
1/24/2025,Restaurant,Culvers N Ankeny,$0.00,$30.12,2,culvers n ankeny,,FALSE,,,,,,,,,,,,,,,,,
1/25/2025,Restaurant,Culvers N Ankeny,$0.00,$8.48,2,culvers n ankeny,,FALSE,,,,,,,,,,,,,,,,,
2/9/2025,Restaurant,Culvers N Ankeny,$0.00,$19.15,2,culvers n ankeny,,FALSE,,,,,,,,,,,,,,,,,
2/20/2025,Restaurant,Culvers N Ankeny,$0.00,$8.48,2,culvers n ankeny,,FALSE,,,,,,,,,,,,,,,,,
2/27/2025,Restaurant,Culvers N Ankeny,$0.00,$11.74,2,culvers n ankeny,,FALSE,,,,,,,,,,,,,,,,,
3/26/2025,Restaurant,Culvers N Ankeny,$0.00,$14.82,2,culvers n ankeny,,FALSE,,,,,,,,,,,,,,,,,
5/9/2025,Restaurant,Culvers N Ankeny,$0.00,$8.48,2,culvers n ankeny,,FALSE,,,,,,,,,,,,,,,,,
6/28/2025,Restaurant,Culvers N Ankeny,$0.00,$24.38,2,culvers n ankeny,,FALSE,,,,,,,,,,,,,,,,,
3/10/2025,Restaurant,Culvers N Ankeny,$0.00,$30.70,2,culvers n ankeny,,FALSE,,,,,,,,,,,,,,,,,FALSE
7/27/2025,Restaurant,Culvers N Ankeny,$0.00,$28.91,2,culvers n ankeny,,FALSE,,,,,,,,,,,,,,,,,FALSE
2/7/2025,Restaurant,CULVERS N ANKENY ANKENY IA,$0.00,$10.38,1,culvers n ankeny,,FALSE,,,,,,,,,,,,,,,,,
5/23/2025,Restaurant,CULVERS N ANKENY ANKENY IA,$0.00,$6.99,1,culvers n ankeny,,FALSE,,,,,,,,,,,,,,,,,
9/13/2025,Restaurant,CULVERS N ANKENY ANKENY IA,$0.00,$9.12,1,culvers n ankeny,,FALSE,,,,,,,,,,,,,,,,,
2/14/2025,Restaurant,CULVERS N ANKENY ANKENY IA,$0.00,$30.69,1,culvers n ankeny,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/23/2025,Education,CUSTOMER WITHDRAWAL,$0.00,$600.00,5,customer withdrawal,,FALSE,,,,,,,,,,,,,,,,,FALSE
8/25/2025,Retail,DAVE S JEWELRY ANKENY IA,$0.00,$10.60,1,jewelry,,FALSE,,,,,,,,,,,,,,,,,
7/24/2025,Restaurant,Daylight Donuts,$0.00,$7.80,2,daylight donuts,,FALSE,,,,,,,,,,,,,,,,,FALSE
5/2/2025,Restaurant,DD *DOORDASH MENYAMUSA SAN FRANCISCO CA,$0.00,$36.20,1,doordash,,TRUE,,,,,,,,,,,,,,,,,FALSE
2/15/2025,Entertainment,DES MOINES PERF. ARTS DES MOINES IA,$0.00,$119.80,1,des moines perf. arts,,FALSE,,,,,,,,,,,,,,,,,FALSE
5/27/2025,Health,DESIGNED 2 MOVE CHIROP ANKENY IA,$0.00,$52.00,1,designed 2 move,,FALSE,,,,,,,,,,,,,,,,,
6/3/2025,Health,DESIGNED 2 MOVE CHIROP ANKENY IA,$0.00,$52.00,1,designed 2 move,,FALSE,,,,,,,,,,,,,,,,,
6/6/2025,Health,DESIGNED 2 MOVE CHIROP ANKENY IA,$0.00,$72.00,1,designed 2 move,,FALSE,,,,,,,,,,,,,,,,,
6/13/2025,Health,DESIGNED 2 MOVE CHIROP ANKENY IA,$0.00,$27.00,1,designed 2 move,,FALSE,,,,,,,,,,,,,,,,,
6/16/2025,Health,DESIGNED 2 MOVE CHIROP ANKENY IA,$0.00,$47.00,1,designed 2 move,,FALSE,,,,,,,,,,,,,,,,,
6/20/2025,Health,DESIGNED 2 MOVE CHIROP ANKENY IA,$0.00,$47.00,1,designed 2 move,,FALSE,,,,,,,,,,,,,,,,,
6/9/2025,Health,"DESIGNED 2 MOVE CHIROP ANKENY IA
 REGULAR PURCHASES",$0.00,$72.00,1,designed 2 move,,FALSE,,,,,,,,,,,,,,,,,
6/20/2025,Restaurant,DISTRICT 36 WINE BAR A ANKENY IA,$0.00,$47.88,1,district 36,,FALSE,,,,,,,,,,,,,,,,,
8/25/2025,Education,DO CPR ANKENY IA,$0.00,$104.99,1,do cpr,,FALSE,,,,,,,,,,,,,,,,,
6/24/2025,Health,DOC*IOWA DERM CLINIC ANKENY IA,$0.00,$75.00,1,doc*iowa derm,,FALSE,,,,,,,,,,,,,,,,,
9/27/2025,Retail,DOLLAR TREE ANKENY IA,$0.00,$55.39,1,dollar tree,,FALSE,,,,,,,,,,,,,,,,,
2/23/2025,Retail,DOLLAR TREE ANKENY IA,$0.00,$48.88,1,dollar tree,,FALSE,,,,,,,,,,,,,,,,,FALSE
3/8/2025,Retail,DOLLARTREE BOONE IA,$0.00,$6.34,1,dollartree,,TRUE,,,,,,,,,,,,,,,,,FALSE
8/19/2025,Sports,DRIVE WITH COPS,$0.00,$425.00,1,drive with cops,,FALSE,,,,,,,,,,,,,,,,,
3/14/2025,Transportation,Dsm Parking Meters,$0.00,$1.25,2,dsm parking,,FALSE,,,,,,,,,,,,,,,,,
3/11/2025,Transportation,DSM PARKING METERS DES MOINES IA,$0.00,$1.00,1,dsm parking,,FALSE,,,,,,,,,,,,,,,,,
5/10/2025,Transportation,DSM PARKING METERS DES MOINES IA,$0.00,$2.75,1,dsm parking,,FALSE,,,,,,,,,,,,,,,,,
5/16/2025,Transportation,DSM PARKING METERS DES MOINES IA,$0.00,$5.25,1,dsm parking,,FALSE,,,,,,,,,,,,,,,,,
5/16/2025,Transportation,DSM PARKING METERS DES MOINES IA,$0.00,$1.25,1,dsm parking,,FALSE,,,,,,,,,,,,,,,,,
8/28/2025,Transportation,DSM PARKING METERS DES MOINES IA,$0.00,$1.50,1,dsm parking,,FALSE,,,,,,,,,,,,,,,,,FALSE
8/28/2025,Transportation,DSM PARKING METERS DES MOINES IA,$0.00,$0.75,1,dsm parking,,FALSE,,,,,,,,,,,,,,,,,FALSE
8/18/2025,Transportation,DSM PARKING TIBA DES MOINES IA,$0.00,$72.00,1,dsm parking tiba,,FALSE,,,,,,,,,,,,,,,,,
7/17/2025,Restaurant,DUMPLING EMPIRE OMAHA NE,$0.00,$17.10,1,dumpling empire,,TRUE,,,,,,,,,,,,,,,,,FALSE
7/19/2025,Retail,DUNHAMS 288 AMES IA,$0.00,$16.04,1,dunhams,,FALSE,,,,,,,,,,,,,,,,,FALSE
2/1/2025,Education,Education (Venmo),$125.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/8/2025,Education,Education (Venmo),$40.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/10/2025,Education,Education (Venmo),$40.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/10/2025,Education,Education (Venmo),$40.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/10/2025,Education,Education (Venmo),$40.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/10/2025,Education,Education (Venmo),$40.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/10/2025,Education,Education (Venmo),$40.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/10/2025,Education,Education (Venmo),$80.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/10/2025,Education,Education (Venmo),$40.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/10/2025,Education,Education (Venmo),$40.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/10/2025,Education,Education (Venmo),$40.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/12/2025,Education,Education (Venmo),$40.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/21/2025,Education,Education (Venmo),$40.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/21/2025,Education,Education (Venmo),$40.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/21/2025,Education,Education (Venmo),$40.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/21/2025,Education,Education (Venmo),$40.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
8/28/2025,Education,Education (Venmo),$135.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
10/11/2025,Education,Education (Venmo),$50.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
10/11/2025,Education,Education (Venmo),$50.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
10/12/2025,Education,Education (Venmo),$50.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
10/13/2025,Education,Education (Venmo),$50.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
10/14/2025,Education,Education (Venmo),$50.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
10/16/2025,Education,Education (Venmo),$50.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
10/18/2025,Education,Education (Venmo),$50.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
5/30/2025,Vacation,EG*TRVL73123044821297,$0.00,"$1,336.36",1,eg*trvl,,FALSE,,,,,,,,,,,,,,,,,
1/21/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,466.21",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,
2/7/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,132.68",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,
3/21/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,392.02",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,
4/7/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,132.68",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,
4/21/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,132.67",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,
5/7/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,132.69",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,
5/21/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,547.68",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,
6/6/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,132.67",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,
6/20/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,132.69",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,
7/7/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,132.67",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,
8/7/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,963.58",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,
8/21/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,132.68",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,
9/5/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,237.66",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,
9/19/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,299.96",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,
10/7/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,132.69",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,
2/21/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,132.67",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,FALSE
3/7/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,471.89",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,FALSE
7/21/2025,Income,ELECTRONIC DEPOSIT ADP TOTALSOURCE,"$2,132.68",$0.00,5,electronic deposit adp totalsource,,FALSE,,,,,,,,,,,,,,,,,FALSE
,Income,ELECTRONIC DEPOSIT IASTTAXRFD,"$2,615.00",$0.00,5,electronic deposit,,FALSE,,,,,,,,,,,,,,,,,
,Health,ELECTRONIC DEPOSIT LPL,"$4,000.00",$0.00,5,electronic deposit lpl,,FALSE,,,,,,,,,,,,,,,,,
9/25/2025,Income,ELECTRONIC DEPOSIT Qube,$151.15,$0.00,5,electronic deposit qube,,FALSE,,,,,,,,,,,,,,,,,FALSE
9/29/2025,Income,ELECTRONIC DEPOSIT Qube,$262.56,$0.00,5,electronic deposit qube,,FALSE,,,,,,,,,,,,,,,,,FALSE
9/29/2025,Income,ELECTRONIC DEPOSIT Qube,$51.99,$0.00,5,electronic deposit qube,,FALSE,,,,,,,,,,,,,,,,,FALSE
1/30/2025,Income,ELECTRONIC DEPOSIT RAKER RHODES ENG,"$5,861.18",$0.00,5,electronic deposit raker rhodes,,FALSE,,,,,,,,,,,,,,,,,
2/27/2025,Income,ELECTRONIC DEPOSIT RAKER RHODES ENG,$242.90,$0.00,5,electronic deposit raker rhodes,,FALSE,,,,,,,,,,,,,,,,,
2/28/2025,Income,ELECTRONIC DEPOSIT RAKER RHODES ENG,"$5,861.18",$0.00,5,electronic deposit raker rhodes,,FALSE,,,,,,,,,,,,,,,,,
3/28/2025,Income,ELECTRONIC DEPOSIT RAKER RHODES ENG,"$5,836.17",$0.00,5,electronic deposit raker rhodes,,FALSE,,,,,,,,,,,,,,,,,
5/30/2025,Income,ELECTRONIC DEPOSIT RAKER RHODES ENG,"$5,833.22",$0.00,5,electronic deposit raker rhodes,,FALSE,,,,,,,,,,,,,,,,,
6/27/2025,Income,ELECTRONIC DEPOSIT RAKER RHODES ENG,"$2,210.99",$0.00,5,electronic deposit raker rhodes,,FALSE,,,,,,,,,,,,,,,,,
6/30/2025,Income,ELECTRONIC DEPOSIT RAKER RHODES ENG,"$5,833.24",$0.00,5,electronic deposit raker rhodes,,FALSE,,,,,,,,,,,,,,,,,
7/30/2025,Income,ELECTRONIC DEPOSIT RAKER RHODES ENG,"$5,450.47",$0.00,5,electronic deposit raker rhodes,,FALSE,,,,,,,,,,,,,,,,,
9/30/2025,Income,ELECTRONIC DEPOSIT RAKER RHODES ENG,"$5,426.55",$0.00,5,electronic deposit raker rhodes,,FALSE,,,,,,,,,,,,,,,,,
4/30/2025,Income,ELECTRONIC DEPOSIT RAKER RHODES ENG,"$5,836.18",$0.00,5,electronic deposit raker rhodes,,FALSE,,,,,,,,,,,,,,,,,FALSE
7/23/2025,Income,ELECTRONIC DEPOSIT RAKER RHODES ENG,$11.28,$0.00,5,electronic deposit raker rhodes,,FALSE,,,,,,,,,,,,,,,,,FALSE
8/29/2025,Income,ELECTRONIC DEPOSIT RAKER RHODES ENG,"$5,426.56",$0.00,5,electronic deposit raker rhodes,,FALSE,,,,,,,,,,,,,,,,,FALSE
,Education,ELECTRONIC DEPOSIT SMJEXQ-USSF LC,$0.01,$0.00,5,electronic deposit,,FALSE,,,,,,,,,,,,,,,,,
3/17/2025,Taxes,ELECTRONIC WITHDRAWAL IRS,$0.00,$283.00,5,irs,,FALSE,,,,,,,,,,,,,,,,,
1/15/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
1/22/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
1/29/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
2/5/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
2/12/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
2/19/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
2/26/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
3/5/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
3/12/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
3/19/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
3/26/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/2/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/9/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/16/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/23/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
4/30/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
5/7/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,$940.00,5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
5/13/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
5/20/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
5/28/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
6/3/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
6/10/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
6/17/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
6/24/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
7/1/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
7/8/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
7/15/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
7/22/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
7/29/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
8/5/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
8/12/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
8/19/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
8/26/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
9/3/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
9/9/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
9/16/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
9/23/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
9/30/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
10/7/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
10/15/2025,Savings,ELECTRONIC WITHDRAWAL LPL,$0.00,"$1,125.00",5,electronic withdrawal lpl,,FALSE,,,,,,,,,,,,,,,,,FALSE
7/28/2025,Education,ELECTRONIC WITHDRAWAL SMJEXQ-USSF LC,$0.00,$0.01,5,smjexq-ussf lc,,FALSE,,,,,,,,,,,,,,,,,
1/27/2025,Vacation,ELECTRONIC WITHDRAWAL SPLITWISE,$0.00,$300.53,5,splitwise,,FALSE,,,,,,,,,,,,,,,,,
1/22/2025,Utilities,ELECTRONIC WITHDRAWAL VERIZON WIRELESS,$0.00,$295.59,5,verizon wireless,,FALSE,,,,,,,,,,,,,,,,,
2/19/2025,Utilities,ELECTRONIC WITHDRAWAL VERIZON WIRELESS,$0.00,$296.23,5,verizon wireless,,FALSE,,,,,,,,,,,,,,,,,
3/19/2025,Utilities,ELECTRONIC WITHDRAWAL VERIZON WIRELESS,$0.00,$305.32,5,verizon wireless,,FALSE,,,,,,,,,,,,,,,,,
4/21/2025,Utilities,ELECTRONIC WITHDRAWAL VERIZON WIRELESS,$0.00,$305.32,5,verizon wireless,,FALSE,,,,,,,,,,,,,,,,,
5/19/2025,Utilities,ELECTRONIC WITHDRAWAL VERIZON WIRELESS,$0.00,$313.81,5,verizon wireless,,FALSE,,,,,,,,,,,,,,,,,
6/20/2025,Utilities,ELECTRONIC WITHDRAWAL VERIZON WIRELESS,$0.00,$326.95,5,verizon wireless,,FALSE,,,,,,,,,,,,,,,,,
8/19/2025,Utilities,ELECTRONIC WITHDRAWAL VERIZON WIRELESS,$0.00,$313.71,5,verizon wireless,,FALSE,,,,,,,,,,,,,,,,,
9/19/2025,Utilities,ELECTRONIC WITHDRAWAL VERIZON WIRELESS,$0.00,$313.71,5,verizon wireless,,FALSE,,,,,,,,,,,,,,,,,
7/21/2025,Utilities,ELECTRONIC WITHDRAWAL VERIZON WIRELESS,$0.00,$313.81,5,verizon wireless,,FALSE,,,,,,,,,,,,,,,,,FALSE
2/17/2025,Transportation,"ENTERPRISE RENT-A-CAR DES MOINES IA
 CK-OUT 02/18/25 RETURN 02/18/25
 CHRISTOPHER COX",$0.00,$112.34,1,enterprise,,TRUE,,,,,,,,,,,,,,,,,FALSE
9/3/2025,Transportation,"ENTERPRISE RENT-A-CAR DES MOINES IA
 CK-OUT 09/03/25 RETURN 09/03/25
 CHRISTOPHER COX",$0.00,$42.56,1,enterprise,,FALSE,,,,,,,,,,,,,,,,,
2/27/2025,Entertainment,Entertainment (Venmo),$59.90,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
3/9/2025,Entertainment,Entertainment (Venmo),$0.00,$25.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
3/19/2025,Entertainment,Entertainment (Venmo),$0.00,$5.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
6/14/2025,Entertainment,Entertainment (Venmo),$200.00,$0.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
7/14/2025,Entertainment,Entertainment (Venmo),$0.00,$70.00,3,venmo,,FALSE,,,,,,,,,,,,,,,,,FALSE
3/11/2025,Retail,"Etsy, Inc.",$0.00,$37.20,2,etsy,,FALSE,,,,,,,,,,,,,,,,,
2/15/2025,Retail,ETSY.COM*GRACEFULLYMAR BROOKLYN NY,$0.00,$6.56,1,etsy,,FALSE,,,,,,,,,,,,,,,,,FALSE
2/21/2025,Groceries,Fareway Stores,$0.00,$5.99,2,fareway,,FALSE,,,,,,,,,,,,,,,,,FALSE
3/2/2025,Groceries,Fareway Stores #061,$0.00,$14.85,2,fareway,,FALSE,,,,,,,,,,,,,,,,,
3/23/2025,Groceries,Fareway Stores #061,$0.00,$50.06,2,fareway,,FALSE,,,,,,,,,,,,,,,,,
4/26/2025,Groceries,Fareway Stores #061,$0.00,$37.92,2,fareway,,FALSE,,,,,,,,,,,,,,,,,
2/28/2025,Groceries,FAREWAY STORES #061 ANKENY IA,$0.00,$13.55,1,fareway,,FALSE,,,,,,,,,,,,,,,,,
5/10/2025,Groceries,FAREWAY STORES #061 ANKENY IA,$0.00,$34.41,1,fareway,,FALSE,,,,,,,,,,,,,,,,,
,Entertainment,FISHINGBOOKE*WATERSEDG NORFOLK VA,$0.00,$30.00,1,,,FALSE,,,,,,,,,,,,,,,,,
3/20/2025,Housing,FLEET FARM 3300 ANKENY IA,$0.00,$93.34,1,fleet farm,,FALSE,,,,,,,,,,,,,,,,,
4/21/2025,Health,FOCUS FAMILY EYE CARE ALTOONA IA,$0.00,$250.00,1,focus family eye,,FALSE,,,,,,,,,,,,,,,,,
5/19/2025,Restaurant,Gdp*The Creamery,$0.00,$26.74,2,gdp*the creamery,,FALSE,,,,,,,,,,,,,,,,,
6/7/2025,Restaurant,Gdp*The Creamery,$0.00,$15.24,2,gdp*the creamery,,FALSE,,,,,,,,,,,,,,,,,
